College_Name,State,Stream,Degree,Fee,cluster
Army Institute of Fashion and Design ,16,9,0,0.1690287212391297,2
KS Hegde Medical Academy ,16,9,0,-0.2231090876073142,2
International Institute of Information Technology ,16,9,0,-0.03283242854096495,2
"Loyola Academy Degree and PG College, Secunderabad ",30,9,0,-0.2813113597923152,1
"St Ann's College for Women, Hyderabad ",30,9,0,-0.33110041891467656,1
"St Francis College for Women, Hyderabad ",30,9,0,-0.299294369531527,1
Indian Institute of Technology ,30,9,0,-0.3384130120866382,1
University of Hyderabad ,30,9,0,-0.3920822226879997,1
National Institute of Technology ,30,9,0,-0.2566873215601994,1
ICFAI Foundation for Higher Education ,30,9,0,-0.09625798156308137,1
International Institute of Information Technology ,30,9,0,0.12759691145615307,1
Jawaharlal Nehru Technological University ,30,9,0,-0.3574220234188549,1
ICFAI Business School ,30,9,0,-0.3014583001640463,1
A.V. College of Arts Science and Commerce ,30,9,0,-0.38488155696254767,1
Osmania University College for Women ,30,9,0,-0.2993689878292001,1
Kakatiya University ,30,9,0,-0.3878662888694708,1
Dr. B.R. Ambedkar Open University ,30,9,0,-0.4283094062082791,1
Maulana Azad National Urdu University ,30,9,0,-0.39846208713904785,1
Sarojini Naidu Vanita Mahavidyalaya ,30,9,0,-0.3351298069890228,1
"IPS Academy, Indore ",18,9,0,-0.3885975481866669,2
Indian Institute of Technology ,18,9,0,-0.13804422826000515,2
Rabindranath Tagore University ,18,9,0,-0.3574220234188549,2
"Rajeev Gandhi College, Bhopal ",18,9,0,-0.3574220234188549,2
Jawaharlal Nehru Krishi Vishwa Vidyalaya ,18,9,0,-0.21417354646096312,2
Islamia Karimia College ,18,9,0,-0.3479081904655374,2
Institute for Excellence in Higher Education ,18,9,0,-0.3018052752482261,2
"M.B. Khalsa College, Indore ",18,9,0,-0.3574220234188549,2
"Amity University, Gwalior ",18,9,0,-0.19326176853808297,2
"Devi Ahilya Vishwavidyalaya, Indore ",18,9,0,-0.2287054599327951,2
"Government Maharani Laxmi Bai Girls PG College, ",18,9,0,-0.40062601777156714,2
Barkatullah University ,18,9,0,-0.3201128745823158,2
Indira Gandhi National Tribal University ,18,9,0,-0.3932388063019324,2
Rajmata Vijayaraje Scindia Krishi Vishwa Vidyalaya ,18,9,0,-0.36542483584429253,2
Atal Bihari Vajpayee Hindi Vishwavidyalaya ,18,9,0,-0.38111333293005717,2
Awadhesh Pratap Singh University ,18,9,0,-0.2977273852803924,2
"Career College, Bhopal ",18,9,0,-0.37607659783712444,2
Madhya Pradesh Bhoj (Open) University ,18,9,0,-0.4089832671109519,2
Bonnie foi College ,18,9,0,-0.36189912127923957,2
"VIT Bhopal University, Bhopal ",18,9,0,-0.14475987505058216,2
"Trivandrum University College, Thiruvananthapuram ",17,9,0,-0.41862768208519724,2
"Mar Ivanios College, Thiruvananthapuram ",17,9,0,-0.4144117482666683,2
Sacred Heart College ,17,9,0,-0.39398498927866316,2
Rajagiri College of Social Sciences ,17,9,0,-0.2574223117922792,2
"St Thomas' College, Thrissur ",17,9,0,-0.4171912798549905,2
"St. Albert's College, Ernakulam ",17,9,0,-0.2641491513275072,2
St. Berchmans College ,17,9,0,0.09774959238692181,2
"St Teresa's College (Autonomous), Ernakulam ",17,9,0,-0.40592391690635565,2
"Mahatma Gandhi College, Trivandrum ",17,9,0,-0.11724064686875095,2
"Farook College, Kozhikode ",17,9,0,-0.41331112837599043,2
"Newman College, Thodupuzha ",17,9,0,-0.41341186307784905,2
T.K.M. College of Arts and Science ,17,9,0,-0.2921310129549115,2
"St Joseph's College Devagiri, Calicut ",17,9,0,-0.2902655555130845,2
"Fatima Mata National College, Kollam ",17,9,0,-0.41304996433413466,2
"Christ College Irinjalakuda, Thrissur ",17,9,0,3.186947116052357,2
"Nirmalagiri College, Kannur ",17,9,0,-0.4156989139015289,2
National Institute of Technology ,17,9,0,-0.3297945987053977,2
Indian Institute of Space Science and Technology ,17,9,0,-0.10595836026058153,2
Mahatma Gandhi University ,17,9,0,-0.3566758404421241,2
Calicut University ,17,9,0,-0.4114270163597452,2
"Bishop Vayalil Memorial Holy Cross College, Kottayam ",17,9,0,-0.2759836133384574,2
Kerala Veterinary and Animal Sciences University ,17,9,0,0.01231164155124733,2
Birla Institute of Technology and Science ,27,9,0,-0.10810363631868253,1
College of Veterinary and Animal Sciences ,27,9,0,-0.3733157208232205,1
"Banasthali Vidyapith, Jaipur ",27,9,0,0.010073092621054987,1
Indian Institute of Technology ,27,9,0,-0.18766539621260211,1
All India Institute of Medical Sciences ,27,9,0,-0.3574220234188549,1
Malaviya National Institute of Technology ,27,9,0,-0.16690285488506812,1
Madhav University ,27,9,0,-0.34996019365154707,1
Janardan Rai Nagar Rajasthan Vidyapeeth University ,27,9,0,-0.33503653411693146,1
"Amity University, Jaipur ",27,9,0,0.008207635179228033,1
"Poddar Group of Institutions, Jaipur ",27,9,0,-0.2977273852803924,1
"Lucky Institute of Professional Studies, Jodhpur ",27,9,0,-0.3014583001640463,1
Jai Narain Vyas University ,27,9,0,-0.4304733368407984,1
Mahatma Jyoti Rao Phoole University ,27,9,0,-0.24549457690923768,1
"Lachoo Memorial College Science and Technology, Jodhpur ",27,9,0,-0.24111075192094433,1
Career Point University ,27,9,0,-0.3163819596986619,1
"SPC Education Center, Jaipur ",27,9,0,-0.42271303388279824,1
Mewar University ,27,9,0,-0.2902655555130845,1
"Swami Keshwanand Rajasthan Agricultural University, Bikaner ",27,9,0,-0.3759646703906148,1
"Alankar P.G. Girls College, Jaipur ",27,9,0,-0.2828037257457767,1
University of Rajasthan ,27,9,0,-0.39932019756228826,1
Mehr Chand Mahajan Dayanand Anglo Vedic College ,12,9,0,-0.34660237025625856,2
"Post Graduate Government College, Chandigarh ",12,9,0,-0.23146633694669896,2
"Government Home Science College, Chandigarh ",12,9,0,-0.22486261760263157,2
Post Graduate Institute of Medical Education & ,12,9,0,-0.41909404644565396,2
Panjab University ,12,9,0,-0.38726934248808614,2
Maharshi Dayanand University ,12,9,0,-0.41717635619545584,2
Government Medical College and Hospital ,12,9,0,-0.3348350647132141,2
Pt Bhagwat Dayal Sharma Post Graduate Institute ,12,9,0,-0.3745655773092446,2
Chandigarh University ,12,9,0,-0.0589488327265423,2
Apeejay Stya University ,12,9,0,0.015669464946535847,2
Kurukshetra University ,12,9,0,-0.2805651768155844,2
"Arya Post Graduate College, Panipat ",12,9,0,-0.25109094923471853,2
Guru Jambheshwar University of Science and Technology ,12,9,0,-0.264895334304238,2
"J.C. Bose University Of Science And Technology, ",12,9,0,-0.23357430385596342,2
Maharishi Markandeshwar ,12,9,0,-0.232436374816449,2
DAV College ,12,9,0,-0.21225212529588136,2
"Morph Academy, Chandigarh ",12,9,0,-0.13356713039962045,2
Manav Rachna International Institute Of Research And ,12,9,0,0.18356063471096168,2
"SRM University Delhi NCR, Sonepat ",12,9,0,-0.10185435388856223,2
"Ashoka University, Sonepat ",12,9,0,-0.2641491513275072,2
MM Institute of Hotel Management and Catering ,12,9,0,-0.16901082179433258,2
PD Patel Institute of Applied Sciences ,11,9,0,-0.13356713039962045,2
"St Xavier's College, Ahmedabad ",11,9,0,-0.17050318774779413,2
Indian Institute of Technology ,11,9,0,-0.25109094923471853,2
National Institute of Pharmaceutical Education And Research ,11,9,0,-0.08879615179577356,2
Maharaja Sayajirao University of Baroda ,11,9,0,-0.3990590335204325,2
Sardar Vallabhbhai National Institute of Technology ,11,9,0,-0.2828037257457767,2
"Junagadh Agricultural University, Junagadh ",11,9,0,-0.28601231254571907,2
Dr Babasaheb Ambedkar Open University ,11,9,0,-0.33503653411693146,2
"Christ College, Rajkot ",11,9,0,-0.3078941283383493,2
"Ahmedabad University, Ahmedabad ",11,9,0,0.5379975486580829,2
Navrachana University ,11,9,0,-0.021639683890003227,2
Dhirubhai Ambani Institute of Information and Communication ,11,9,0,-0.18953085365442907,2
"Faculty of Technology and Engineering, Maharaja Sayajirao ",11,9,0,-0.3959996833158363,2
Anand Agricultural University ,11,9,0,-0.35891438937231646,2
Sardar Patel University ,11,9,0,-0.20324196585185716,2
"Navsari Agricultural University, Navsari ",11,9,0,-0.2719840725831804,2
Nirma University ,11,9,0,-0.06939539440077323,2
Mehr Chand Mahajan Dayanand Anglo Vedic College ,26,9,0,-0.34660237025625856,1
"Post Graduate Government College, Chandigarh ",26,9,0,-0.23146633694669896,1
"Government Home Science College, Chandigarh ",26,9,0,-0.22486261760263157,1
Post Graduate Institute of Medical Education & ,26,9,0,-0.41909404644565396,1
Panjab University ,26,9,0,-0.38726934248808614,1
National Institute of Pharmaceutical Education and Research ,26,9,0,0.04365132657394015,1
Punjab Agricultural University ,26,9,0,-0.05003194615460946,1
Thapar Institute of Engineering and Technology ,26,9,0,0.002462026258401016,1
Indian Institute of Technology ,26,9,0,-0.37122640848837435,1
Government Medical College and Hospital ,26,9,0,-0.3348350647132141,1
Chandigarh University ,26,9,0,-0.0589488327265423,1
Northern India Institute of Fashion Technology ,26,9,0,0.03465982170433424,1
I.K. Gujral Punjab Technical University ,26,9,0,-0.2880270065828922,1
"Khalsa College, Amritsar ",26,9,0,-0.15056144769466398,1
"BBK DAV College for Women, Amritsar ",26,9,0,-0.33846897580989305,1
Dr BR Ambedkar National Institute of Technology ,26,9,0,-0.3089201299313541,1
"Doaba College, Jalandhar ",26,9,0,-0.32921630689843134,1
Sant Longowal Institute of Engineering and Technology ,26,9,0,-0.327947795837989,1
DAV College ,26,9,0,-0.21225212529588136,1
St. Xavier's College ,34,9,0,0.1947533793619234,1
Ramakrishna Mission Vivekananda Centenary College Rahara ,34,9,0,-0.30503997845235403,1
"Ramakrishna Mission Vidyamandira, Howrah ",34,9,0,-0.37831514676731676,1
Ramakrishna Mission Residential College ,34,9,0,-0.2828037257457767,1
"Bethune College, Kolkata ",34,9,0,-0.40756178854027975,1
"Scottish Church College, Kolkata ",34,9,0,-0.24213675351394914,1
Indian Institute of Technology ,34,9,0,-0.12584413659045685,1
Indian Institute of Engineering Science and Technology ,34,9,0,-0.3275747043496236,1
"University of Calcutta, Kolkata ",34,9,0,-0.42605593361855215,1
"Presidency University, Kolkata ",34,9,0,-0.42347787143394733,1
"NSHM Knowledge Campus, Durgapur ",34,9,0,0.23023437990547205,1
National Institute of Technology ,34,9,0,-0.28616154914106523,1
"NSHM Knowledge Campus, Kolkata ",34,9,0,0.09028776261961399,1
JD Birla Institute ,34,9,0,-0.11789728788827404,1
"Annex College, Kolkata ",34,9,0,0.015669464946535847,1
Institute of Management Study ,34,9,0,-0.22684000249096814,1
"George Group of Colleges, Kolkata ",34,9,0,0.0007458054119202183,1
National Institute of Technology ,24,9,0,-0.010446939239041504,1
Indian Institute of Technology ,24,9,0,-0.2694918214408996,1
Siksha 'O' Anusandhan University ,24,9,0,-0.33876744900058536,1
Kalinga Institute of Industrial Technology ,24,9,0,0.5790376123782759,1
Xavier University ,24,9,0,0.12759691145615307,1
Veer Surendra Sai University of Technology ,24,9,0,-0.09200473859571592,1
Orissa University of Agriculture and Technology ,24,9,0,-0.36540618126987423,1
"Rama Devi Women's University, Bhubaneswar ",24,9,0,-0.4185717183619424,1
Sri Sri University ,24,9,0,0.03391363872760345,1
"Khallikote University -[KUB], Berhampur ",24,9,0,-0.24139057053721838,1
Centurion University of Technology and Management ,24,9,0,-0.0589488327265423,1
College of Engineering and Technology ,24,9,0,-0.25295640667654545,1
Indian Institute of Technology ,33,9,0,-0.3257092469077967,1
Govind Ballabh Pant University of Agriculture and ,33,9,0,-0.27632685750775354,1
"College of Technology, GB Pant University of ",33,9,0,-0.26020930521036867,1
University of Petroleum and Energy Studies ,33,9,0,0.9465327284181857,1
Dolphin PG Institute of BioMedical & Natural ,33,9,0,-0.22684000249096814,1
Wildlife Institute of India ,33,9,0,3.671966050927365,1
"Doon University, Dehradun ",33,9,0,-0.25388913539745894,1
Doon Post Graduate College of Agriculture Science ,33,9,0,-0.17087627923615953,1
DIT University ,33,9,0,0.2395243579657703,1
"Patanjali University, Haridwar ",33,9,0,-0.2981004767687578,1
"MotherHood University, Roorkee ",33,9,0,-0.04029425830827276,1
"Uttaranchal University, Dehradun ",33,9,0,-0.09551179858635059,1
Graphic Era University ,33,9,0,-0.03656334342461885,1
Swami Rama Himalayan University ,33,9,0,-0.03842880086644581,1
Graphic Era Hill University ,33,9,0,-0.18434488196615012,1
Shri Guru Ram Rai University ,33,9,0,-0.15451621747133715,1
"ICFAI University, Dehradun ",33,9,0,0.5260586210303904,1
Himgiri Zee University ,33,9,0,-0.09625798156308137,1
"Loyola College, Chennai ",29,2,0,-0.3888363267392208,1
"Stella Maris College, Chennai ",29,2,0,-0.3574220234188549,1
Women's Christian College ,29,2,0,-0.42756322323154833,1
"Guru Nanak College, Chennai ",29,2,0,-0.38932134567409576,1
"Sri Ramakrishna College of Arts and Science, ",29,2,0,-0.12610530063231262,1
Dr. SNS Rajalakshmi College of Arts and ,29,2,0,-0.3089201299313541,1
"Presidency College, Chennai ",29,2,0,-0.42377634462463964,1
"PSG College of Arts and Science, Coimbatore ",29,2,0,-0.39473117225539395,1
"Government Arts College (Autonomous), Coimbatore ",29,2,0,-0.42780573269898586,1
SRM Institute of Technology ,29,2,0,-0.3014583001640463,1
"Thiagarajar College, Madurai ",29,2,0,-0.323862444040388,1
"St. Joseph's College, Tiruchirappalli ",29,2,0,-0.3955146643809613,1
Annamalai University ,29,2,0,-0.39400364385308145,1
"Queen Mary's College, Chennai ",29,2,0,-0.4298316194808099,1
Bishop Heber College ,29,2,0,-0.22631767440725659,1
"Kongunadu Arts and Science College, Coimbatore ",29,2,0,-0.3014583001640463,1
Jamal Mohamed College ,29,2,0,-0.38726934248808614,1
Sri Ramakrishna Mission Vidyalaya College of Arts ,29,2,0,-0.3552207836374991,1
"SASTRA University, Thanjavur ",29,2,0,-0.2277727312118816,1
Virudhunagar Hindu Nadar's Senthikumara Nadar College ,29,2,0,-0.3726628107185811,1
"Narsee Monjee College of Commerce and Economics, ",19,2,0,-0.312651044815008,2
"RA Podar College of Commerce and Economics, ",19,2,0,-0.3850307935578938,2
"Symbiosis College of Arts and Commerce, Pune ",19,2,0,-0.2808972282402296,2
"HR College of Commerce and Economics, Mumbai ",19,2,0,-0.3771137921747802,2
K J Somaiya College of Arts & ,19,2,0,-0.38268031718119183,2
"Sydenham College of Commerce & Economics, Mumbai ",19,2,0,-0.4015774010668989,2
"Mithibai College of Arts, Mumbai ",19,2,0,-0.3014583001640463,2
Brihan Maharashtra College of Commerce ,19,2,0,-0.40508446105753354,2
Kishinchand Chellaram College ,19,2,0,-0.3092186031220464,2
"Mulund College of Commerce, Mumbai ",19,2,0,-0.3859075585555525,2
B.K Birla College Of Arts Science & ,19,2,0,-0.3883326532299275,2
Kelkar Education Trust's V.G. Vaze College of ,19,2,0,-0.37028621793769356,2
"St. Mira's College for Girls, Pune ",19,2,0,-0.4171166615573174,2
Jai Hind College ,19,2,0,-0.3762743363259581,2
St Andrew's College of Arts Science and ,19,2,0,-0.37187931859301376,2
Mumbai University ,19,2,0,-0.3510048498189702,2
National Institute of Management ,19,2,0,-0.280192085327219,2
Banaras Hindu University ,32,2,0,-0.4174897530456828,1
Aligarh Muslim University ,32,2,0,-0.11549084778831727,1
"Amity University, Noida ",32,2,0,0.015669464946535847,1
"Amity University, Lucknow ",32,2,0,0.05297861378307492,1
Chaudhary Charan Singh University ,32,2,0,-0.4269438913608618,1
"National Post Graduate College, Lucknow ",32,2,0,-0.3369019915587584,1
Sam Higginbottom University of Agriculture Technology and ,32,2,0,-0.2753418959784689,1
Mangalayatan University ,32,2,0,-0.33876744900058536,1
"Mangalayatan University, Institute of Business Management ",32,2,0,-0.09625798156308137,1
"Shobhit University, School of Business Studies, Meerut ",32,2,0,-0.2596720534671225,1
Institute of Business Management ,32,2,0,1.496842673757137,1
"Sharda University, School of Business Studies ",32,2,0,-0.04775608807558058,1
"Udai Pratap College, Varanasi ",32,2,0,-0.41465052681922215,1
Chhatrapati Shahu Ji Maharaj University ,32,2,0,-0.42712670619016085,1
Shri Ram College of Commerce ,9,2,0,-0.3223514235125082,0
"Hindu College, New Delhi ",9,2,0,-0.36372726957223,0
Hansraj College ,9,2,0,-0.36848791696377237,0
Atma Ram Sanatan Dharma College ,9,2,0,-0.3881237219964429,0
"Jamia Millia Islamia University-[JMI], New Delhi ",9,2,0,-0.4051777339296249,0
Sri Guru Tegh Bahadur Khalsa College ,9,2,0,-0.3613245603871569,0
"Ramjas College, New Delhi ",9,2,0,-0.37874793289382064,0
Maharshi Dayanand University ,9,2,0,-0.42013124078330977,0
"Amity University, Noida ",9,2,0,0.015669464946535847,0
"Department of Commerce, University of Delhi, New ",9,2,0,-0.4182918997456684,0
K L University ,1,2,0,-0.09625798156308137,0
Sri Venkateswara University ,1,2,0,-0.39510426374375934,0
GITAM Institute of Management ,1,2,0,-0.13356713039962045,0
Acharya Nagarjuna University ,1,2,0,-0.38820207120899963,0
A.G & S.G Siddhartha Degree College of ,1,2,0,-0.37421114039529746,0
Akkineni Nageswara Rao College ,1,2,0,-0.3976785950134805,0
"Besant Theosophical College, Madanapalle ",1,2,0,-0.3574220234188549,0
Dantuluri Narayana Raju college ,1,2,0,-0.4167584937284866,0
"Christ University, Bangalore ",16,2,0,-0.3201128745823158,2
St. Joseph's College of Commerce ,16,2,0,-0.1275976665857742,2
Kristu Jayanti College ,16,2,0,-0.13356713039962045,2
"NMKRV College for Women, Bangalore ",16,2,0,0.12759691145615307,2
Manipal Academy of Higher Education ,16,2,0,-0.2119163429563525,2
St Joseph's College ,16,2,0,-0.1391635027251013,2
"St. Aloysius College, Mangalore ",16,2,0,-0.1766405427314048,2
Jyoti Nivas College ,16,2,0,-0.13356713039962045,2
"Seshadripuram College, Bangalore ",16,2,0,-0.2977273852803924,2
"AIMS Institutes, Bangalore ",16,2,0,0.19848429424557731,2
PES University ,16,2,0,-0.13356713039962045,2
"The Oxford College of Business Management, Bangalore ",16,2,0,-0.17087627923615953,2
Indian Academy Group of Institutions ,16,2,0,0.2712371344768285,2
T John College ,16,2,0,-0.16080280905029395,2
"Presidency College, Bangalore ",16,2,0,-0.0589488327265423,2
T John Institute of Management and Science ,16,2,0,-0.1634144494688517,2
Acharya Bangalore B-School ,16,2,0,0.27683350680230934,2
"St Ann's College for Women, Hyderabad ",30,2,0,-0.3869708692973938,1
Osmania University College for Women ,30,2,0,-0.34723662578647974,1
ICFAI Foundation for Higher Education ,30,2,0,-0.2566873215601994,1
ICFAI Business School ,30,2,0,-0.18953085365442907,1
Kasturba Gandhi Degree and PG College for ,30,2,0,-0.3869708692973938,1
A.V. College of Arts Science and Commerce ,30,2,0,-0.3869708692973938,1
Kakatiya University ,30,2,0,-0.40256609351106715,1
"St Francis College for Women, Hyderabad ",30,2,0,-0.3869708692973938,1
Dr. B.R. Ambedkar Open University ,30,2,0,-0.4133857466736635,1
K L University ,30,2,0,0.09028776261961399,1
Maulana Azad National Urdu University ,30,2,0,-0.4007006360692402,1
Sarojini Naidu Vanita Mahavidyalaya ,30,2,0,-0.39100025737174005,1
Indian School of Business Management and Administration ,30,2,0,-0.35406420002356637,1
Rabindranath Tagore University ,18,2,0,-0.22684000249096814,2
"Rajeev Gandhi College, Bhopal ",18,2,0,-0.4096548317900096,2
Islamia Karimia College ,18,2,0,-0.39249262332520163,2
People's Institute of Management & Research ,18,2,0,-0.3648838531861627,2
Institute for Excellence in Higher Education ,18,2,0,-0.40219300202270175,2
"M.B. Khalsa College, Indore ",18,2,0,-0.37607659783712444,2
"Amity University, Gwalior ",18,2,0,-0.07387249226115793,2
"Devi Ahilya Vishwavidyalaya, Indore ",18,2,0,-0.314516502256835,2
"Government Maharani Laxmi Bai Girls PG College, ",18,2,0,-0.4138707656085385,2
Barkatullah University ,18,2,0,-0.4197469565502934,2
Indira Gandhi National Tribal University ,18,2,0,-0.40219300202270175,2
Atal Bihari Vajpayee Hindi Vishwavidyalaya ,18,2,0,-0.39379844353448046,2
Awadhesh Pratap Singh University ,18,2,0,-0.37607659783712444,2
"Career College, Bhopal ",18,2,0,-0.37607659783712444,2
Madhya Pradesh Bhoj (Open) University ,18,2,0,-0.41211723561322117,2
Bonnie foi College ,18,2,0,-0.36824167658145124,2
Jagran Lakecity University ,18,2,0,0.9670527602782822,2
"RKDF University, Bhopal ",18,2,0,-0.24549457690923768,2
Sacred Heart College ,17,2,0,-0.40181991053433636,2
"Mar Ivanios College, Thiruvananthapuram ",17,2,0,-0.418888846127053,2
Mahatma Gandhi University ,17,2,0,-0.3566758404421241,2
"St Thomas' College, Thrissur ",17,2,0,-0.4194298287851828,2
"St. Albert's College, Ernakulam ",17,2,0,-0.2921310129549115,2
Calicut University ,17,2,0,-0.2995928427222193,2
"St Teresa's College (Autonomous), Ernakulam ",17,2,0,-0.2921310129549115,2
"Mahatma Gandhi College, Trivandrum ",17,2,0,-0.4193925196363463,2
"Farook College, Kozhikode ",17,2,0,-0.41801208112939436,2
"Newman College, Thodupuzha ",17,2,0,-0.41788896093823374,2
T.K.M. College of Arts and Science ,17,2,0,-0.2921310129549115,2
"Christ College Irinjalakuda, Thrissur ",17,2,0,3.186947116052357,2
"Bishop Vayalil Memorial Holy Cross College, Kottayam ",17,2,0,-0.2759836133384574,2
"St. Mary's College Sulthan Bathery, Sulthan Batheri ",17,2,0,-0.2921310129549115,2
"Government Victoria College, Palakkad ",17,2,0,-0.4190567372968174,2
Amrita School of Arts and Sciences ,17,2,0,-0.1152856474697163,2
"AV Abdurahiman Haji Arts & Science College, ",17,2,0,-0.2673950472762861,2
"Banasthali Vidyapith, Jaipur ",27,2,0,0.010073092621054987,1
Madhav University ,27,2,0,-0.3574220234188549,1
"St Xaviers College, Jaipur ",27,2,0,-0.23430183225827594,1
Janardan Rai Nagar Rajasthan Vidyapeeth University ,27,2,0,-0.40219300202270175,1
"Amity University, Jaipur ",27,2,0,-0.02910151365731104,1
"Poddar Group of Institutions, Jaipur ",27,2,0,-0.37607659783712444,1
Jai Narain Vyas University ,27,2,0,-0.4304733368407984,1
Mahatma Jyoti Rao Phoole University ,27,2,0,-0.3163819596986619,1
Career Point University ,27,2,0,-0.24549457690923768,1
"SPC Education Center, Jaipur ",27,2,0,-0.42271303388279824,1
Mewar University ,27,2,0,-0.3089201299313541,1
"Alankar P.G. Girls College, Jaipur ",27,2,0,-0.39100025737174005,1
University of Rajasthan ,27,2,0,-0.345110004302797,1
"Singhania University, Jhunjhunu ",27,2,0,-0.38726934248808614,1
"Kanoria PG Mahila Mahavidyalaya, Jaipur ",27,2,0,-0.39547735523212474,1
Manipal University ,27,2,0,-0.10558526877221613,1
"Tantia University, Sriganganagar ",27,2,0,-0.15222170481789,1
SunRise University ,27,2,0,0.5006883998215438,1
"OPJS University, Churu ",27,2,0,-0.37533041486039365,1
Institute of Advanced Studies in Education ,27,2,0,-0.4096548317900096,1
Mehr Chand Mahajan Dayanand Anglo Vedic College ,12,2,0,-0.3389913038936046,2
Panjab University ,12,2,0,-0.3948244451274853,2
Maharshi Dayanand University ,12,2,0,-0.42013124078330977,2
Chandigarh University ,12,2,0,-0.2081854280726986,2
"University School of Business, Chandigarh University ",12,2,0,-0.2081854280726986,2
Kurukshetra University ,12,2,0,-0.40428231435754797,2
"Arya Post Graduate College, Panipat ",12,2,0,-0.3712637176372109,2
DAV College ,12,2,0,-0.3500721210980567,2
"SRM University Delhi NCR, Sonepat ",12,2,0,-0.06267974761019621,2
"Post Graduate Government College, Chandigarh ",12,2,0,-0.3529449255584702,2
"Gurugram University, Gurgaon ",12,2,0,-0.3201128745823158,2
"Post Graduate Government College for Girls, Chandigarh ",12,2,0,-0.3529449255584702,2
"PDM University, Bahadurgarh, Bahadurgarh ",12,2,0,-0.17013009625942874,2
"Amity University, Gurgaon ",12,2,0,0.0007458054119202183,2
Manav Rachna International Institute of Research and ,12,2,0,0.07536410308499837,2
"IILM University, Gurgaon ",12,2,0,0.7991615905138564,2
"Starex University, Gurgaon ",12,2,0,-0.24549457690923768,2
Modern Vidya Niketan ,12,2,0,-0.13356713039962045,2
"KR Mangalam University, Gurgaon ",12,2,0,0.015669464946535847,2
"NIILM University, Kaithal ",12,2,0,-0.33876744900058536,2
"Lingaya's Vidyapeeth, Faridabad ",12,2,0,0.06230590099220969,2
HL College of Commerce ,11,2,0,-0.41165087125276445,2
Maharaja Sayajirao University of Baroda ,11,2,0,-0.34697546174462396,2
Dr Babasaheb Ambedkar Open University ,11,2,0,-0.4238323083478944,2
"Lokmanya College of Computer Applications, Ahmedabad ",11,2,0,-0.4208475764409713,2
Sardar Patel University ,11,2,0,-0.21667325943301122,2
Nirma University ,11,2,0,0.029473850016055306,2
"GLS University, Ahmedabad ",11,2,0,-0.3014583001640463,2
Indian School of Business Management and Administration ,11,2,0,-0.35406420002356637,2
"Atmiya University, Rajkot ",11,2,0,-0.3525718340701048,2
Ganpat University ,11,2,0,-0.0589488327265423,2
"C. U. Shah University, Wadhwan ",11,2,0,-0.3495871021631817,2
"Indus University, Ahmedabad ",11,2,0,-0.18766539621260211,2
Mehr Chand Mahajan Dayanand Anglo Vedic College ,26,2,0,-0.3389913038936046,1
Panjab University ,26,2,0,-0.3948244451274853,1
Chandigarh University ,26,2,0,-0.2081854280726986,1
"University School of Business, Chandigarh University ",26,2,0,-0.2081854280726986,1
"Khalsa College, Amritsar ",26,2,0,-0.18001702070111159,1
"BBK DAV College for Women, Amritsar ",26,2,0,-0.34816935450739317,1
"Doaba College, Jalandhar ",26,2,0,-0.32921630689843134,1
Chandigarh Business School of Administration ,26,2,0,-0.2647087885600553,1
DAV College ,26,2,0,-0.3500721210980567,1
"DAV College, Jalandhar ",26,2,0,-0.25388913539745894,1
"RIMT University, Gobindgarh ",26,2,0,-0.2081854280726986,1
"Post Graduate Government College, Chandigarh ",26,2,0,-0.3529449255584702,1
"DAV College, Amritsar ",26,2,0,-0.2524042312737647,1
"Post Graduate Government College for Girls, Chandigarh ",26,2,0,-0.3529449255584702,1
"Shanti Devi Arya Mahila College, Gurdaspur ",26,2,0,-0.3454830957911624,1
"Guru Kashi University, Bathinda ",26,2,0,-0.3447369128144316,1
"DAV University, Jalandhar ",26,2,0,-0.1671453643525056,1
"Goenka College of Commerce and Business Administration, ",34,2,0,-0.426499912489707,1
JD Birla Institute ,34,2,0,-0.19848504937519842,1
"University of Calcutta, Kolkata ",34,2,0,-0.4234069840511579,1
St. Xavier's College ,34,2,0,0.4447246765667352,1
"Amity University, Kolkata ",34,2,0,0.03432403936480538,1
"Shri Shikshayatan College, Kolkata ",34,2,0,-0.2692978138669496,1
"Adamas University, Kolkata ",34,2,0,-0.03992116681990737,1
Sister Nivedita University ,34,2,0,-0.0790957730982734,1
St. Xavier's University ,34,2,0,0.07536410308499837,1
"Brainware University, Kolkata ",34,2,0,0.22907779629153935,1
Seacom Skills University ,34,2,0,-0.3014583001640463,1
Institute of International Trade ,34,2,0,-0.37607659783712444,1
Kalinga Institute of Industrial Technology ,24,2,0,0.08655684773596009,1
Xavier University ,24,2,0,0.19102246447826948,1
"Rama Devi Women's University, Bhubaneswar ",24,2,0,-0.4188515369782165,1
Sri Sri University ,24,2,0,0.13464834058625896,1
Birla Global University ,24,2,0,-0.18020356644529428,1
NIIS Institute of Information Science & Management ,24,2,0,0.03432403936480538,1
"Dhenkanal Autonomous College, Dhenkanal ",24,2,0,-0.42386961749673097,1
"ASBM University, Bhubaneswar ",24,2,0,-0.2641491513275072,1
Mahendra Institute of Management and Technical Studies ,24,2,0,-0.0589488327265423,1
"Uttaranchal Institute of Management, Dehradun ",33,2,0,-0.3018313916524117,1
Dolphin PG Institute of BioMedical & Natural ,33,2,0,-0.2828037257457767,1
"MotherHood University, Roorkee ",33,2,0,-0.03436210364326305,1
