College_Name,State,Stream,Degree,Fee,cluster
Central India Institute of Management Studies ,18,4,1,-0.38904621033413295,89
Radha Krishan Institute of Technology & Management ,18,4,1,-0.341524729761232,89
"Institute of Industrial Management for Safety, Health ",18,4,1,-0.3383566310563719,89
Jiwaji University ,18,4,1,-0.2592659786832772,89
Vikram University ,18,4,1,-0.39269511460714235,89
Sri Satya Sai University of Technology & ,18,4,1,-0.20082387551597633,89
State Institute of Hotel Management ,18,4,1,-0.07335449233219503,89
"Oriental School of Hotel Management Lakkidi, Wayanad ",17,4,1,-0.0334737204004272,86
Munnar Catering College ,17,4,1,-0.010987673945814546,86
Calicut University ,17,4,1,-0.4227398718540564,86
"Christ College Irinjalakuda, Thrissur ",17,4,1,2.814460656521424,86
State Institute of Hospitality Management ,17,4,1,-0.05919122753399711,86
Holy Cross Institute of Management and Technology ,17,4,1,-0.18591517572839958,86
Indian School of Business Management and Administration ,17,4,1,-0.3763738155146927,86
"A.J. College of Science and Technology Thonnakkal, ",17,4,1,-0.3666831606527678,86
"Amal College of Advanced Studies, Nilambur, Nilambur ",17,4,1,-0.41681366368849465,86
"St Thomas College Ranny, Pathanamthitta ",17,4,1,-0.42527435081794446,86
Institute of Hotel Management and Catering Technology ,17,4,1,-0.2874806930312663,86
Lourdes Matha Institute of Hotel Management and ,17,4,1,-0.1318711389984338,86
Naipunnya Institute of Management and Information Technology ,17,4,1,0.6676078871103699,86
"St. Alphonsa College of Hotel Management Studies, ",17,4,1,-0.34804728591829687,86
St. Joseph's Institute of Hotel Management & ,17,4,1,-0.06435336483544556,86
International College for New Age Studies ,17,4,1,-0.13373472647188092,86
"Government Arts and Science College, Kondotty, Malappuram ",17,4,1,-0.42432392120648643,86
"Institute of Hotel Management, Catering Technology & ",27,4,1,-0.2433136699105701,18
Jaipur National University ,27,4,1,0.037715321085251836,18
"Institute of Hotel Management, Jodhpur, Jodhpur ",27,4,1,-0.056209487576481754,18
Institute of Hotel Management and Catering ,27,4,1,-0.13373472647188092,18
Madhav University ,27,4,1,-0.38718262286068583,18
Janardan Rai Nagar Rajasthan Vidyapeeth University ,27,4,1,-0.2082782254097647,18
"Amity University, Jaipur ",27,4,1,-0.11882602668430416,18
"NIMS University, Jaipur ",27,4,1,-0.2455499748787066,18
Mewar University ,27,4,1,-0.23436845003802403,18
"Singhania University, Jhunjhunu ",27,4,1,-0.38718262286068583,18
Manipal University ,27,4,1,0.2874360425271626,18
"Tantia University, Sriganganagar ",27,4,1,-0.2082782254097647,18
JECRC University ,27,4,1,-0.07782710226846806,18
"OPJS University, Churu ",27,4,1,-0.3845736003978599,18
"Apex University, Jaipur ",27,4,1,-0.2455499748787066,18
Suresh Gyan Vihar University ,27,4,1,-0.09646297700293902,18
"Jagannath University, Jaipur ",27,4,1,-0.2455499748787066,18
"Pacific University, Udaipur ",27,4,1,-0.2641858496131776,18
Jagdishprasad Jhabarmal Tibrewala University ,27,4,1,-0.2082782254097647,18
"Shyam University, Dausa ",27,4,1,-0.13373472647188092,18
"Shridhar University, Pilani ",27,4,1,-0.06180024999682304,18
Sangam University ,27,4,1,-0.07596351479502096,18
"Bhagwant University, Ajmer ",27,4,1,-0.15237060120635187,18
University of Technology ,27,4,1,-0.2828217243476485,18
Dr.Ambedkar Institute of Hotel Management Catering and ,12,4,1,0.024521121773246404,96
Chandigarh Institute of Hotel Management and Catering ,12,4,1,0.6862437618448409,96
"Chitkara School of Hospitality -[CSH], Chandigarh ",12,4,1,-0.03302645940679989,96
Hotel & Catering Management Institute ,12,4,1,-0.08155427721536225,96
State Institute of Hotel Management ,12,4,1,-0.24592269237339603,96
Maharshi Dayanand University ,12,4,1,-0.23525551767538486,96
Kurukshetra University ,12,4,1,-0.3475739347000413,96
"Faculty of Management Studies, Manav Rachna International ",12,4,1,0.09362294528866469,96
"SRM University Delhi NCR, Sonepat ",12,4,1,-0.0237830655385023,96
MM Institute of Hotel Management and Catering ,12,4,1,-0.11323526426396287,96
"Amity University, Gurgaon ",12,4,1,0.14953056949207755,96
Manav Rachna International Institute of Research and ,12,4,1,0.09362294528866469,96
"Starex University, Gurgaon ",12,4,1,0.1271675198107124,96
"NIILM University, Kaithal ",12,4,1,-0.2082782254097647,96
"Sushant University / Ansal University, Gurgaon ",12,4,1,0.5786029493785366,96
G D Goenka University ,12,4,1,0.2017110187485962,96
"Vedatya Institute, Gurgaon ",12,4,1,0.5744285134380152,96
"Rawal Institutions, Faridabad ",12,4,1,-0.16355212604703442,96
"SGT University, Gurgaon ",12,4,1,0.26693658031924455,96
Geeta Group of Institutions ,12,4,1,-0.13373472647188092,96
Indian Institute of Learning and Advanced Development ,12,4,1,0.8726025091895504,96
RP Inderaprastha Institute of Technology ,12,4,1,-0.15237060120635187,96
"IITT Institutions, Chandigarh ",12,4,1,-0.24238187617384654,96
Rawal Institute of Management ,12,4,1,-0.1710064759408228,96
"Gateway Education, Sonepat ",12,4,1,-0.05919122753399711,96
Institute of Hotel Management ,11,4,1,-0.025236663767791035,135
International Institute of Hotel Management ,11,4,1,0.2688001677926916,135
Maharaja Sayajirao University of Baroda ,11,4,1,-0.40186769215144896,135
Vivekanand Institute of Hotel and Tourism Management ,11,4,1,-0.10391732689672739,135
Indian School of Business Management and Administration ,11,4,1,-0.3763738155146927,135
"Auro University, Surat ",11,4,1,0.5744285134380152,135
Asia Pacific Institute of Management ,11,4,1,-0.21871431526106844,135
"Panache Academy, Ahmedabad ",11,4,1,0.011625096456992506,135
"Lords Institute of Management, Surat ",11,4,1,-0.16714512269584042,135
Cambay Institute of Hospitality Management ,11,4,1,-0.11882602668430416,135
Vivekanand Institute of Management ,11,4,1,-0.09646297700293902,135
"Swarrnim Startup & Innovation University, Gandhi Nagar ",11,4,1,0.1271675198107124,135
Western India Institute of Aeronautics ,11,4,1,0.18307514401412525,135
"Jindal School of Hotel Management -[JSHM], Vadodara ",11,4,1,0.7153157264306156,135
Aptech Aviation and Hospitality Academy ,11,4,1,0.19776021330488835,135
Parul Institute of Hotel Management & Catering ,11,4,1,-0.09646297700293902,135
"Panache Academy, Vadodara ",11,4,1,0.011625096456992506,135
Bhagwan Mahavir University ,11,4,1,-0.1784608258346112,135
Dr.Ambedkar Institute of Hotel Management Catering and ,26,4,1,0.024521121773246404,18
Institute of Hotel Management ,26,4,1,-0.30055562274497105,18
Chandigarh Institute of Hotel Management and Catering ,26,4,1,0.6862437618448409,18
"Chitkara School of Hospitality -[CSH], Chandigarh ",26,4,1,-0.03302645940679989,18
Hotel & Catering Management Institute ,26,4,1,-0.08155427721536225,18
Chandigarh College of Hotel Management and Catering ,26,4,1,-0.0029108858358948358,18
CT Institute of Hotel Management & Catering ,26,4,1,-0.09560572676515335,18
"CT Institute of Hotel Management, Jalandhar ",26,4,1,-0.24238187617384654,18
Desh Bhagat Institute of Hotel Management & ,26,4,1,-0.11509885173740995,18
Institute of Hotel Management Catering Technology and ,26,4,1,-0.0334737204004272,18
I.K. Gujral Punjab Technical University ,26,4,1,-0.21517349906151897,18
"RIMT University, Gobindgarh ",26,4,1,-0.28505802931578506,18
Chandigarh Group of Colleges ,26,4,1,-0.0029108858358948358,18
"Rayat Bahra University, Mohali ",26,4,1,-0.13373472647188092,18
"GNA University, Phagwara ",26,4,1,-0.0629184024808913,18
Global Institute of Management ,26,4,1,-0.24238187617384654,18
"Global Institute, Amritsar ",26,4,1,0.07125989560729955,18
CT University ,26,4,1,-0.0044017558146525115,18
"PCTE Group of Institutes, Ludhiana ",26,4,1,-0.0316101329269801,18
Amritsar Group of Colleges ,26,4,1,0.7462102795654215,18
"CT Group of Institutions, Jalandhar ",26,4,1,-0.0334737204004272,18
"Rayat Bahra Hoshiarpur Campus, Hoshiarpur ",26,4,1,-0.2082782254097647,18
Punjab College of Technical Education ,26,4,1,-0.0316101329269801,18
Institute of Hotel Management Catering Technology & ,34,4,1,-0.18591517572839958,78
"NSHM Knowledge Campus, Durgapur ",34,4,1,0.3358893168367871,78
Guru Nanak Institute of Hotel Management ,34,4,1,0.27625451768648,78
"NIMAS, Kolkata ",34,4,1,0.6452448374290047,78
"NSHM Knowledge Campus, Kolkata ",34,4,1,0.3787518287260702,78
Institute of Management Study ,34,4,1,-0.18964235067529375,78
Eastern Institute for Integrated Learning In Management ,34,4,1,0.9471460081274342,78
Maulana Abul Kalam Azad University of Technology ,34,4,1,-0.1710064759408228,78
"Amity University, Kolkata ",34,4,1,-0.040555352799526156,78
"NIPS School of Hotel Management, Kolkata ",34,4,1,1.767124496444156,78
Sister Nivedita University ,34,4,1,-0.010737953224372635,78
Globsyn Business School ,34,4,1,-0.3797282729668975,78
Seacom Skills University ,34,4,1,-0.1710064759408228,78
National Institute of Management ,34,4,1,0.0898957703417705,78
"Inspiria Knowledge Campus, Siliguri ",34,4,1,0.15698491938586592,78
International School of Hospitality Management ,34,4,1,1.0067808072777413,78
Saroj Mohan Institute of Technology ,34,4,1,0.2017110187485962,78
"JIS University, Kolkata ",34,4,1,0.27625451768648,78
International Institute of Management Sciences ,34,4,1,0.7794231355171957,78
Institute of Hotel Management Catering Technology & ,24,4,1,-0.17771539084523236,112
Siksha 'O' Anusandhan University ,24,4,1,-0.11509885173740995,112
"C. V. Raman Global University, Bhubaneswar ",24,4,1,-0.18964235067529375,112
BJB Autonomous College ,24,4,1,-0.3200934738165904,112
"National Institute of Hotel Management & Tourism, ",24,4,1,0.1271675198107124,112
"DRIEMS Group of Institutions, Cuttack ",24,4,1,-0.2082782254097647,112
Aptech Aviation and Hospitality Academy ,24,4,1,-0.15237060120635187,112
Gopabandhu School of Hotel Management ,24,4,1,-0.2455499748787066,112
Ranijta Institute of Hotel Management and Catering ,24,4,1,-0.009247083245614959,112
State Institute of Hotel Management ,24,4,1,-0.02042860808629753,112
DRIEMS School of Hotel Management ,24,4,1,-0.2548679122459421,112
Trytoon Academy ,24,4,1,-0.18964235067529375,112
"BIITM School of Hotel Management, Bhubaneswar ",24,4,1,-0.2082782254097647,112
"IMB School of Hospitality, Bhubaneswar ",24,4,1,-0.2455499748787066,112
Swosti Institute of Management and Social Studies ,24,4,1,-0.18964235067529375,112
Institute of Hotel Management Catering Technology & ,33,4,1,-0.13373472647188092,22
"Amrapali Institute of Hotel Management, Haldwani ",33,4,1,-0.09646297700293902,22
IMS Unison University ,33,4,1,-0.06724937976918234,22
"Institute of Media Management , Technology & ",33,4,1,-0.1710064759408228,22
"Amazon Institute of Hotel Tourism and Management, ",33,4,1,0.4626132650311895,22
Doon Post Graduate College of Agriculture Science ,33,4,1,-0.2082782254097647,22
"Uttaranchal University, Dehradun ",33,4,1,-0.0025381683412054167,22
Graphic Era University ,33,4,1,0.10666805760279435,22
Himgiri Zee University ,33,4,1,-0.2082782254097647,22
Institute of Technology and Management ,33,4,1,-0.22691410014423566,22
BFIT Group of Institutions ,33,4,1,-0.21014181288321182,22
Sardar Bhagwan Singh University ,33,4,1,-0.1784608258346112,22
"Maya Group of Colleges, Dehradun ",33,4,1,-0.11211711177989461,22
Amrapali Group of Institutes ,33,4,1,-0.09646297700293902,22
HEC Group of Institutions ,33,4,1,-0.29773042413522527,22
GRD Institute of Management and Technology ,33,4,1,-0.21945975025044728,22
Shree Dev Bhoomi Institute of Education Science ,33,4,1,-0.22691410014423566,22
"PAL College of Technology and Management, Haldwani ",33,4,1,-0.14864342625945767,22
Alpine Institute of Management & Technology ,33,4,1,-0.2828217243476485,22
Dev Bhoomi Institute of Management Studies ,33,4,1,-0.14603440379663174,22
Imperial Institute of Management and Technology ,33,4,1,-0.23969831021208274,22
Maya Institute of Technology & Management ,33,4,1,-0.11211711177989461,22
Tata Institute of Social Sciences ,33,4,1,-0.3215843437953481,22
Amrapali Institute of Applied Sciences ,33,4,1,-0.22691410014423566,22
Tamil Nadu Agricultural University ,29,0,1,-0.2525384279041332,84
Anbil Dharmalingam Agricultural College and Research Institute ,29,0,1,-0.1939286018642221,84
Veterinary College and Research Institute ,29,0,1,-0.30770061711816726,84
"Vanavarayar Institute of Agriculture, Pollachi ",29,0,1,-0.3441784783234207,84
Tamil Nadu Veterinary and Animal Sciences University ,29,0,1,-0.30770061711816726,84
Horticultural College and Research Institute ,29,0,1,-0.21890067400841315,84
Shrimathi Devkunvar Nanalal Bhatt Vaishnav College for ,29,0,1,-0.42651922725020713,84
Thanthai Roever Institute of Agriculture and Rural ,29,0,1,-0.2828217243476485,84
Agricultural College and Research Institute ,29,0,1,-0.22023500263940127,84
Forest College and Research Institute ,29,0,1,-0.2828217243476485,84
Agricultural College and Research Institute ,29,0,1,-0.24471136051565542,84
Vellore Institute of Technology ,29,0,1,-0.0629184024808913,84
SRM Institute of Technology ,29,0,1,0.7235155113137828,84
Annamalai University ,29,0,1,-0.29381689044098636,84
Jamal Mohamed College ,29,0,1,-0.42631795980307485,84
"Kalasalingam Academy of Research and Education, Krishnankovil ",29,0,1,0.09213207530990701,84
"Lady Doak College, Madurai ",29,0,1,-0.35736522328553233,84
Karunya Institute of Technology and Sciences ,29,0,1,-0.27909454940075434,84
"Holy Cross College (Autonomous), Tiruchirappalli ",29,0,1,-0.3954755871175254,84
Ponnaiyah Ramajayam Institute of Science and Technology ,29,0,1,0.3135262671554219,84
"Alagappa University, Karaikudi ",29,0,1,-0.3927733852810271,84
Mahatma Phule Krishi Vidyapeeth ,19,0,1,-0.3607196807377371,132
Central Institute of Fisheries Education ,19,0,1,-0.3696649006102832,132
Mumbai University ,19,0,1,-0.3883007753447541,132
Dr DY Patil College of Agriculture Business ,19,0,1,-0.21945975025044728,132
"Yashwantrao Chavan Maharashtra Open University- [YCMOU], Nashik ",19,0,1,-0.409545672542051,132
"Anand Niketan College of Agriculture, Chandrapur ",19,0,1,-0.38289637167175755,132
Dr Balasaheb Sawant Konkan Krishi Vidyapeeth ,19,0,1,-0.34227016475061084,132
"KK Wagh College of Agriculture, Nashik ",19,0,1,-0.08155427721536225,132
Loknete Mohanrao Kadam College of Agriculture ,19,0,1,-0.15237060120635187,132
"Ramkrishna Bajaj College of Agriculture, Wardha ",19,0,1,-0.2825608221013659,132
Vasantrao Naik Marathwada Krishi Vidyapeeth ,19,0,1,-0.36165147447446067,132
"Vivekanand College of Agriculture, Buldhana ",19,0,1,-0.18964235067529375,132
Bombay Veterinary College ,19,0,1,-0.35624707080146406,132
Shreemati Nathibai Damodar Thackersey Women's University ,19,0,1,-0.39258702653368244,132
"College of Agriculture, Pune ",19,0,1,-0.1374619014187751,132
Dr. Panjabrao Deshmukh Krishi Vidyapeeth ,19,0,1,-0.33828208755743405,132
Ramniranjan Jhunjhunwala College ,19,0,1,-0.2715842918827625,132
Rashtrasant Tukadoji Maharaj Nagpur University ,19,0,1,-0.3311631834088662,132
Tata Institute of Social Sciences ,19,0,1,-0.10902355657397243,132
SVKM's Narsee Monjee Institute of Management Studies ,19,0,1,-0.05173687764020873,132
"Ecole Hoteliere Lavasa, Pune ",19,0,1,2.9225487299813553,132
Nagpur Veterinary College ,19,0,1,-0.4180249955462353,132
Garware Institute of Career Education and Development ,19,0,1,-0.21163268286196948,132
Indian Veterinary Research Institute ,32,0,1,-0.37395115179921146,67
Sam Higginbottom University of Agriculture Technology and ,32,0,1,0.004170746563204126,67
Sardar Vallabh Bhai Patel University of Agriculture ,32,0,1,-0.23436845003802403,67
Amity Institute of Organic Agriculture ,32,0,1,-0.021919478065055207,67
Chandra Shekhar Azad University of Agriculture and ,32,0,1,-0.25803601095080214,67
Banaras Hindu University ,32,0,1,-0.4167391201895568,67
Amity School of Natural Resources and Sustainable ,32,0,1,-0.08155427721536225,67
Deen Dayal Upadhyaya Gorakhpur University ,32,0,1,-0.4221696140871816,67
Narendra Deva University of Agriculture and Technology ,32,0,1,-0.2567314997193892,67
Imperial School of Agri Business ,32,0,1,-0.1273985290621608,67
Aligarh Muslim University ,32,0,1,0.07617976653719988,67
"Amity University, Noida ",32,0,1,-0.07782710226846806,67
"Amity University, Lucknow ",32,0,1,-0.2753673744538601,67
Chaudhary Charan Singh University ,32,0,1,-0.2716215636322315,67
Teerthanker Mahaveer University ,32,0,1,-0.131125704009055,67
Mangalayatan University ,32,0,1,-0.31077553644935496,67
"Udai Pratap College, Varanasi ",32,0,1,-0.41108872297006516,67
Chhatrapati Shahu Ji Maharaj University ,32,0,1,-0.3424565234979556,67
J.S. University ,32,0,1,-0.30704836150246073,67
"Monad University, Hapur ",32,0,1,-0.34059293602450846,67
Sharda University ,32,0,1,-0.009619800740304378,67
Indian Agricultural Research Institute ,9,0,1,-0.27108112326493183,64
Indian Agricultural Statistics Research Institute ,9,0,1,-0.4002277351748155,64
National Dairy Research Institute ,9,0,1,-0.3752556630306244,64
"Jamia Millia Islamia University-[JMI], New Delhi ",9,0,1,-0.39519604899650834,64
Sardar Vallabh Bhai Patel University of Agriculture ,9,0,1,-0.23436845003802403,64
Indira Gandhi National Open University ,9,0,1,-0.41625458744646054,64
Amity Institute of Organic Agriculture ,9,0,1,-0.021919478065055207,64
Amity School of Natural Resources and Sustainable ,9,0,1,-0.08155427721536225,64
TERI School of Advanced Studies ,9,0,1,0.42534151556224764,64
Imperial School of Agri Business ,9,0,1,-0.1273985290621608,64
Maharshi Dayanand University ,9,0,1,-0.38973573769930836,64
"Amity University, Noida ",9,0,1,-0.07782710226846806,64
Chaudhary Charan Singh University ,9,0,1,-0.2716215636322315,64
"SRM University Delhi NCR, Sonepat ",9,0,1,0.26134581789890327,64
"Monad University, Hapur ",9,0,1,-0.34059293602450846,64
Sharda University ,9,0,1,-0.009619800740304378,64
Galgotias University ,9,0,1,-0.2082782254097647,64
"Starex University, Gurgaon ",9,0,1,-0.1710064759408228,64
SunRise University ,9,0,1,-0.17398821589833816,64
"Shobhit University, Meerut ",9,0,1,0.024297491276432753,64
Modern Vidya Niketan ,9,0,1,-0.07782710226846806,64
Noida International University ,9,0,1,-0.1784608258346112,64
"KR Mangalam University, Gurgaon ",9,0,1,0.015352271403886696,64
"Amity University, Greater Noida ",9,0,1,0.015352271403886696,64
IIMT University ,9,0,1,-0.19336952562218795,64
G D Goenka University ,9,0,1,0.14580339454518335,64
Meerut Institute of Technology ,9,0,1,-0.253004324772495,64
Vishveshwarya Group of Institutions ,9,0,1,-0.20380561547349169,64
Acharya NG Ranga Agricultural University ,1,0,1,-0.33239315114134127,119
Sri Venkateswara Veterinary University ,1,0,1,-0.4087629658032032,119
"Dr. Y.S.R Horticultural University, Tadepalligudem ",1,0,1,-0.21972810684662367,119
S. V. Agricultural College ,1,0,1,-0.3782374029881398,119
K L University ,1,0,1,0.33216214188989285,119
Centurion University of Technology and Management ,1,0,1,-0.2082782254097647,119
"Acharya N. G. Ranga Agricultural University, College ",1,0,1,-0.34413375222405795,119
"Maharajah's College, Vizianagaram ",1,0,1,-0.34469282846609206,119
"Visakha Government Degree College for Women, Visakhapatnam ",1,0,1,-0.39146887404961417,119
"Acharya NG Ranga Agricultural University, Agricultural College ",1,0,1,-0.33239315114134127,119
Sri Padmavati Mahila Visvavidyalayam ,1,0,1,-0.36985125935762786,119
"Hindu College, Guntur ",1,0,1,-0.41099927077133974,119
Andhra University ,1,0,1,0.022806621297675078,119
"College of Veterinary Science, Tirupati ",1,0,1,-0.3483827316635173,119
Bharatiya Engineering Science & Technology Innovation University ,1,0,1,0.03398814613835765,119
Indian Institute of Horticultural Research ,16,0,1,-0.3989232239434025,91
"Karnataka Veterinary Animal and Fisheries Sciences University, ",16,0,1,-0.2592659786832772,91
Indian Institute of Plantation Management ,16,0,1,-0.30145759908211944,91
University of Agricultural Sciences ,16,0,1,-0.3510290258758122,91
University of Horticultural Sciences ,16,0,1,-0.23626930926094009,91
Rai Technology University ,16,0,1,0.1271675198107124,91
University of Agricultural and Horticultural Sciences ,16,0,1,-0.3499108733917439,91
University of Agricultural Sciences ,16,0,1,-0.3614651157271159,91
"JSS College of Arts, Commerce and Science ",16,0,1,-0.3893443843298845,91
"Yuvaraja's College, Mysore ",16,0,1,-0.353078972096604,91
Karnatak University ,16,0,1,-0.4146146304698271,91
University of Mysore ,16,0,1,-0.35438348332801695,91
University of Agricultural Sciences ,16,0,1,-0.3518676402388634,91
"Karnataka Janapada Vishwavidyalaya, Haveri ",16,0,1,-0.4225907848561806,91
Karnataka State Akkamahadevi Women's University ,16,0,1,-0.4281815472765219,91
"University of Mysore, Institute of Development Studies ",16,0,1,-0.3464818724406013,91
"Bengaluru Central University, Bangalore ",16,0,1,-0.41296721914329987,91
National Institute of Agricultural Extension Management ,30,0,1,-0.41327284748894516,84
Indian Institute of Rice Research ,30,0,1,-0.409545672542051,84
"Loyola Academy Degree and PG College, Secunderabad ",30,0,1,-0.3200934738165904,84
Pioneer Institute of Hotel Management ,30,0,1,-0.15237060120635187,84
Regency College of Hotel Management and Catering ,30,0,1,-0.1411890763656693,84
"SR University, Warangal ",30,0,1,0.3172534421023161,84
"Gesto Culinary & Hospitality Academy, Secunderabad ",30,0,1,-0.2828217243476485,84
"R.K. Degree & PG College, Kamareddy ",30,0,1,-0.35326533084394873,84
Professor Jayashankar Telangana State Agricultural University ,30,0,1,-0.25907961993593254,84
John Bauer College of Hotel Management and ,30,0,1,-0.2455499748787066,84
Sri Konda Laxman Telangana State Horticultural University ,30,0,1,-0.37793922899238824,84
Global Institute of Hotel Management ,30,0,1,-0.22691410014423566,84
Malla Reddy University ,30,0,1,0.015352271403886696,84
Jawaharlal Nehru Krishi Vishwa Vidyalaya ,18,0,1,-0.24774528092242729,132
"RKDF University, Bhopal ",18,0,1,-0.2082782254097647,132
Rajmata Vijayaraje Scindia Krishi Vishwa Vidyalaya ,18,0,1,-0.3289641501901986,132
Rabindranath Tagore University ,18,0,1,-0.22691410014423566,132
Atal Bihari Vajpayee Hindi Vishwavidyalaya ,18,0,1,-0.40730936757391445,132
Madhya Pradesh Bhoj (Open) University ,18,0,1,-0.3932206462746544,132
LNCT University ,18,0,1,-0.2082782254097647,132
"SAGE University, Bhopal ",18,0,1,-0.07782710226846806,132
"SAGE University, Indore ",18,0,1,-0.11509885173740995,132
Sardar Patel University ,18,0,1,-0.20268746298942342,132
Oriental University ,18,0,1,-0.2455499748787066,132
Shri Krishna University ,18,0,1,-0.03682817785263197,132
AKS University ,18,0,1,-0.2120054003566589,132
"ITM University, Gwalior ",18,0,1,0.0526240208728286,132
"Medi-Caps University, Indore ",18,0,1,-0.11509885173740995,132
"Swami Vivekanand University, Sagar ",18,0,1,-0.22877768761768277,132
Pioneer Institute of Professional Studies ,18,0,1,-0.31450271139624913,132
Bhabha University ,18,0,1,-0.27164019950696594,132
Sarvepalli Radhakrishnan University ,18,0,1,-0.15982495110014025,132
"Renaissance University, Indore ",18,0,1,-0.2082782254097647,132
Madhyanchal Professional University ,18,0,1,-0.2455499748787066,132
"IES University, Bhopal ",18,0,1,-0.2082782254097647,132
P.K. University ,18,0,1,-0.2626949796344199,132
Dr. C.V. Raman University ,18,0,1,-0.1710064759408228,132
Central India Institute of Management Studies ,18,0,1,-0.38904621033413295,132
Cochin University of Science and Technology ,17,0,1,-0.3692362754913903,111
Kerala Veterinary and Animal Sciences University ,17,0,1,-0.02806931672743062,111
Kerala University of Fisheries and Ocean Studies ,17,0,1,-0.1335483677245362,111
Kerala Agricultural University ,17,0,1,-0.35885609326429,111
"KVASU, College of Veterinary and Animal Sciences ",17,0,1,-0.2597132396769045,111
Mahatma Gandhi University ,17,0,1,-0.41290012999425574,111
Calicut University ,17,0,1,-0.4227398718540564,111
School of Industrial Fisheries ,17,0,1,-0.3692362754913903,111
"NSS College, Manjeri ",17,0,1,-0.41804363142096973,111
Pazhassi Raja NSS College ,17,0,1,-0.40438353524060255,111
"Kerala Agricultural University, College of Agriculture Vellayani, ",17,0,1,-0.342829240992645,111
"KVASU, College of Veterinary and Animal Sciences ",17,0,1,0.13592638093591375,111
Holy Cross College of Management and Technology ,17,0,1,-0.4114092600154981,111
Kannur University ,17,0,1,-0.3400524956572088,111
"Kerala Veterinary and Animal Sciences University, Distance ",17,0,1,-0.2597132396769045,111
"College of Food Technology, Kerala Veterinary And ",17,0,1,-0.02806931672743062,111
"Banasthali Vidyapith, Jaipur ",27,0,1,0.17748438159378396,9
College of Veterinary and Animal Sciences ,27,0,1,-0.37324298855930155,9
Mahatma Jyoti Rao Phoole University ,27,0,1,-0.12441678910464543,9
Mewar University ,27,0,1,-0.2157325753035531,9
"Swami Keshwanand Rajasthan Agricultural University, Bikaner ",27,0,1,-0.3722739230731091,9
"Jagannath University, Jaipur ",27,0,1,-0.1710064759408228,9
"SKN College of Agriculture, Jaipur ",27,0,1,-0.23142398182997764,9
Institute of Hotel Management and Catering ,27,0,1,-0.2082782254097647,9
Madhav University ,27,0,1,-0.2455499748787066,9
Janardan Rai Nagar Rajasthan Vidyapeeth University ,27,0,1,-0.22691410014423566,9
Career Point University ,27,0,1,-0.1710064759408228,9
Institute of Agri Business Management ,27,0,1,-0.10391732689672739,9
"Singhania University, Jhunjhunu ",27,0,1,-0.38718262286068583,9
"Kanoria PG Mahila Mahavidyalaya, Jaipur ",27,0,1,-0.42445437232962774,9
Jaipur National University ,27,0,1,-0.1374619014187751,9
"Tantia University, Sriganganagar ",27,0,1,-0.18964235067529375,9
JECRC University ,27,0,1,-0.09646297700293902,9
SunRise University ,27,0,1,-0.17398821589833816,9
"OPJS University, Churu ",27,0,1,-0.3200934738165904,9
"Mody University, Sikar ",27,0,1,0.25389146800511486,9
Institute of Advanced Studies in Education ,27,0,1,-0.22691410014423566,9
Jayoti Vidyapeeth Women's University ,27,0,1,-0.2455499748787066,9
RNB Global University ,27,0,1,-0.1710064759408228,9
"Apex University, Jaipur ",27,0,1,-0.2455499748787066,9
Suresh Gyan Vihar University ,27,0,1,-0.09646297700293902,9
National Dairy Research Institute ,12,0,1,-0.3752556630306244,77
Panjab University ,12,0,1,-0.3017445915530303,77
Maharshi Dayanand University ,12,0,1,-0.38973573769930836,77
Chandigarh University ,12,0,1,0.2017110187485962,77
Kurukshetra University ,12,0,1,-0.4099258443866342,77
"SRM University Delhi NCR, Sonepat ",12,0,1,0.26134581789890327,77
"PDM University, Bahadurgarh, Bahadurgarh ",12,0,1,-0.043537092757041505,77
"Starex University, Gurgaon ",12,0,1,-0.1710064759408228,77
Modern Vidya Niketan ,12,0,1,-0.07782710226846806,77
"KR Mangalam University, Gurgaon ",12,0,1,0.015352271403886696,77
"NIILM University, Kaithal ",12,0,1,-0.312639123922802,77
G D Goenka University ,12,0,1,0.14580339454518335,77
"Jagannath University, Bahadurgarh ",12,0,1,-0.15237060120635187,77
"SGT University, Gurgaon ",12,0,1,0.1737572066468898,77
Geeta Group of Institutions ,12,0,1,-0.3200934738165904,77
"College of Veterinary Sciences, Hisar ",12,0,1,-0.18751786095556408,77
Chaudhary Charan Singh Haryana Agricultural University ,12,0,1,-0.37896420210278414,77
Lala Lajpat Rai University of Veterinary and ,12,0,1,-0.18751786095556408,77
Maharishi Markandeshwar sadopur Campus ,12,0,1,-0.16541571352048154,77
Om Sterling Global University ,12,0,1,-0.18964235067529375,77
"Government Industrial Training Institute Gudha, Jhajjar ",12,0,1,-0.4301942217478448,77
Swami Vivekanand Group Of Institutes ,12,0,1,-0.1710064759408228,77
"Junagadh Agricultural University, Junagadh ",11,0,1,-0.3231124855235747,145
Anand Agricultural University ,11,0,1,-0.3297841286785153,145
Sardarkrushinagar Dantiwada Agricultural University ,11,0,1,-0.33362311887381635,145
Rai University ,11,0,1,-0.01968317309691869,145
"BA College of Agriculture, Anand ",11,0,1,-0.021919478065055207,145
"Navsari Agricultural University, Navsari ",11,0,1,-0.26381313211848817,145
Asia Pacific Institute of Management ,11,0,1,-0.09646297700293902,145
Marwadi University ,11,0,1,-0.15237060120635187,145
RK University ,11,0,1,-0.20455105046287053,145
